yhat1,yhat8,yhat12
80.21710205078125,93.09960174560547,106.78177642822266
80.01136779785156,86.54822540283203,100.28673553466797
77.25907897949219,82.9581527709961,96.3219223022461
75.58561706542969,79.99951171875,92.24860382080078
74.13758087158203,77.44557189941406,88.30982208251953
73.42758178710938,73.78913116455078,81.16535949707031
67.9229507446289,71.94587707519531,77.08790588378906
64.39136505126953,71.10906982421875,73.99201965332031
61.23873519897461,70.5261001586914,71.58169555664062
59.12061309814453,66.23106384277344,68.34788513183594
66.76531982421875,65.20489501953125,66.81018829345703
70.01204681396484,65.35667419433594,66.25874328613281
73.17951965332031,65.04723358154297,66.03559875488281
75.18436431884766,56.93955612182617,62.56636047363281
68.98639678955078,54.40919876098633,61.786643981933594
66.4291763305664,53.54783630371094,62.04290008544922
64.12022399902344,51.71917724609375,61.94450378417969
62.375572204589844,69.18570709228516,55.0946044921875
63.82763671875,72.23345184326172,52.80611038208008
63.84574890136719,73.06982421875,52.09608840942383
63.807350158691406,74.88954162597656,50.60368347167969
63.43937683105469,60.57181930541992,66.31812286376953
63.73839569091797,58.2408561706543,69.4168701171875
63.775169372558594,57.77676010131836,70.11054992675781
63.759193420410156,56.297245025634766,71.571533203125
63.415252685546875,61.23093032836914,58.77781295776367
63.67420959472656,61.24557113647461,56.33905792236328
63.743743896484375,60.62916946411133,55.973140716552734
63.750267028808594,60.474056243896484,54.87148666381836
63.660614013671875,61.47491455078125,59.825706481933594
65.01063537597656,62.23844909667969,60.7037353515625
65.80471801757812,62.928184509277344,61.167144775390625
66.31873321533203,64.08379364013672,62.133872985839844
66.93424987792969,66.17243194580078,64.12228393554688
68.50022888183594,68.01673126220703,66.04331970214844
69.59474182128906,69.7669448852539,67.93362426757812
70.76567840576172,71.5068588256836,70.1747817993164
71.27373504638672,75.3126449584961,73.05606842041016
73.30386352539062,77.03626251220703,75.49370574951172
74.69266510009766,77.62300109863281,77.38513946533203
75.77167510986328,78.23095703125,78.6880874633789
76.6356201171875,79.80885314941406,80.95508575439453
79.2661361694336,79.18659973144531,80.99951171875
81.17815399169922,77.41934967041016,79.34027099609375
82.9468002319336,74.69026947021484,77.33650207519531
84.35516357421875,73.58007049560547,76.09349060058594
84.86243438720703,70.60516357421875,72.72503662109375
85.8936996459961,66.92942810058594,68.52286529541016
86.9027328491211,64.09951782226562,63.659767150878906
87.93367767333984,64.63699340820312,60.50521469116211
84.68965148925781,63.896697998046875,56.523189544677734
83.36112213134766,63.38286590576172,52.48332595825195
82.16812896728516,64.21471405029297,49.84303283691406
81.65166473388672,63.650909423828125,50.678104400634766
79.45404052734375,65.62681579589844,50.98815155029297
77.87550354003906,68.23494720458984,51.766998291015625
76.45319366455078,71.19795227050781,53.85334396362305
75.61489868164062,66.24666595458984,54.626651763916016
75.40913391113281,67.08760070800781,57.54804992675781
74.79913330078125,68.77025604248047,60.84794235229492
74.31201934814453,69.41121673583984,64.14643859863281
74.1017074584961,67.33312225341797,60.1295051574707
71.99362182617188,66.37588500976562,60.81196594238281
70.66168975830078,65.80696105957031,62.21482849121094
69.54658508300781,64.50914001464844,62.626182556152344
68.86241149902344,65.2157211303711,60.67892837524414
71.13371276855469,64.3995132446289,59.648223876953125
72.07868957519531,63.98627471923828,59.164371490478516
73.0789794921875,63.75580596923828,58.319034576416016
73.62385559082031,60.904144287109375,59.52544403076172
75.96397399902344,60.57129669189453,59.5246696472168
77.55260467529297,61.346961975097656,59.967227935791016
79.06819152832031,62.039459228515625,60.77716827392578
79.90047454833984,68.89815521240234,59.46126937866211
83.32112121582031,71.3373794555664,60.227970123291016
85.71202087402344,73.15630340576172,61.96648025512695
87.828125,75.17894744873047,63.63096618652344
89.31400299072266,79.99442291259766,70.86396026611328
91.4397201538086,82.65741729736328,74.1475601196289
93.41389465332031,84.57483673095703,76.77149200439453
95.14547729492188,86.73548889160156,79.54732513427734
96.55492401123047,92.80628204345703,84.87674713134766
97.77316284179688,96.14287567138672,88.44852447509766
99.1361312866211,98.52507781982422,91.42227172851562
100.36270904541016,101.59703826904297,94.5782470703125
101.44281768798828,104.85880279541016,101.07849884033203
100.4082260131836,108.00433349609375,105.30508422851562
100.28092193603516,110.35816955566406,108.42741394042969
100.0689926147461,112.79351043701172,111.78435516357422
100.30235290527344,113.7902603149414,114.73466491699219
100.04425811767578,114.94501495361328,117.31855773925781
99.91863250732422,115.2358627319336,118.73040008544922
99.86326599121094,114.87454223632812,119.70782470703125
100.15290069580078,109.74357604980469,118.89856719970703
99.43993377685547,107.09249114990234,117.97581481933594
99.1310806274414,104.49189758300781,116.11861419677734
98.97630310058594,101.50035858154297,113.55703735351562
99.21209716796875,98.0992202758789,106.6695327758789
96.5492172241211,95.06846618652344,102.14556884765625
95.1149673461914,92.68516540527344,97.98086547851562
93.96119689941406,90.55903625488281,93.86077880859375
93.32933807373047,87.59957122802734,89.75260925292969
89.9276351928711,86.17601776123047,86.26947784423828
87.64418029785156,85.78182220458984,83.6750717163086
85.64842224121094,85.62212371826172,81.6330795288086
84.17933654785156,81.03507232666016,79.09989929199219
77.80094909667969,80.19263458251953,77.962890625
73.43811798095703,80.55341339111328,77.80270385742188
69.48287963867188,80.3742904663086,77.9311752319336
66.38983917236328,75.89706420898438,74.28755950927734
64.43206024169922,74.46207427978516,73.68800354003906
61.84675598144531,74.01728820800781,74.2038345336914
59.450340270996094,72.85345458984375,74.22772216796875
57.341800689697266,63.564430236816406,70.5900650024414
58.69297790527344,60.158180236816406,69.35636901855469
58.47358322143555,58.46500015258789,69.08207702636719
58.25909423828125,55.72323226928711,68.1845474243164
57.63159942626953,56.37638473510742,60.284786224365234
57.87213134765625,54.467830657958984,57.19670867919922
57.76375961303711,52.777587890625,55.79228591918945
57.627567291259766,50.93967056274414,53.50942611694336
57.01027297973633,56.01691818237305,54.374263763427734
57.55437088012695,56.012786865234375,52.87582015991211
57.68074417114258,55.33564758300781,51.52175521850586
57.68828201293945,55.1521110534668,50.186927795410156
57.13602828979492,56.3145751953125,55.16218566894531
57.77408218383789,56.785911560058594,55.86920166015625
57.99957275390625,57.1309814453125,55.995819091796875
58.05327224731445,57.965702056884766,56.77619552612305
57.573612213134766,60.55474090576172,59.02220153808594
58.142391204833984,62.293922424316406,60.819087982177734
58.319583892822266,63.53559112548828,62.525917053222656
58.179893493652344,65.09041595458984,64.50714111328125
57.89640426635742,67.83467102050781,67.83248138427734
58.70586013793945,69.28962707519531,70.1528091430664
59.026371002197266,69.50663757324219,71.59477996826172
59.11582946777344,69.22847747802734,72.64967346191406
59.147701263427734,69.2428970336914,74.05363464355469
59.24883270263672,67.60196685791016,73.85531616210938
59.33610153198242,64.52618408203125,72.07160186767578
59.40591049194336,61.14849853515625,69.36078643798828
59.45307159423828,58.929786682128906,66.41618347167969
58.675331115722656,55.18982696533203,62.17670440673828
58.33733367919922,50.99732971191406,56.75227355957031
58.06318283081055,47.49470520019531,51.398685455322266
57.94285202026367,44.525352478027344,47.378353118896484
58.001930236816406,42.35879898071289,42.76567077636719
58.01847457885742,41.01430892944336,38.31891632080078
58.05583572387695,40.69058609008789,35.14959716796875
58.122276306152344,39.58934783935547,32.995548248291016
57.43723678588867,40.5286865234375,32.04193878173828
57.041664123535156,42.26707077026367,32.12953186035156
56.658355712890625,44.26713943481445,33.2677116394043
56.38849639892578,46.744510650634766,33.70641326904297
56.4340934753418,48.8173828125,35.78181838989258
56.290199279785156,50.565189361572266,38.35209274291992
56.14397048950195,51.84519577026367,40.844974517822266
56.039756774902344,51.31724166870117,43.440086364746094
51.9672737121582,51.2487907409668,45.38589859008789
49.614356994628906,50.9980354309082,46.826194763183594
47.481468200683594,50.32697296142578,47.73958206176758
45.923160552978516,50.343143463134766,47.04222869873047
49.70071029663086,49.77799987792969,46.803016662597656
51.124080657958984,49.391048431396484,46.59443283081055
52.46965408325195,49.34036636352539,46.25773620605469
53.275115966796875,42.50083923339844,46.78961944580078
53.231224060058594,41.33774948120117,47.03782653808594
53.60127258300781,41.68461608886719,47.607032775878906
53.92316818237305,41.696929931640625,48.62119674682617
54.14188766479492,52.35226058959961,43.774559020996094
55.5166130065918,55.34105682373047,43.768497467041016
56.409523010253906,57.12615203857422,45.23766326904297
57.222190856933594,59.432437896728516,46.40789031982422
57.75946807861328,59.52510070800781,57.0069465637207
61.09724807739258,61.1845817565918,60.93393325805664
63.28106689453125,62.81541442871094,63.57926940917969
65.26825714111328,64.48320007324219,66.68666076660156
66.68326568603516,68.0946273803711,67.81014251708984
74.40046691894531,70.31578063964844,70.43157958984375
79.46639251708984,72.24254608154297,73.12617492675781
84.13665771484375,74.47341918945312,75.92002868652344
87.56884765625,81.4488754272461,80.48574829101562
89.0953140258789,84.95472717285156,83.79459381103516
91.5849609375,87.26409149169922,86.61956024169922
93.71012878417969,89.8056869506836,89.33158111572266
95.8018798828125,102.57481384277344,95.70719909667969
94.80548095703125,106.89862060546875,98.71729278564453
95.15570831298828,108.46691131591797,100.08999633789062
95.54920196533203,110.29966735839844,101.14379119873047
96.20492553710938,106.2695541381836,110.68287658691406
94.85769653320312,105.52165985107422,112.7821273803711
94.38412475585938,104.17732238769531,112.01725006103516
94.01520538330078,102.94756317138672,111.28437042236328
94.24652099609375,95.70426940917969,105.10285949707031
85.82682800292969,92.95586395263672,102.21887969970703
81.116455078125,91.19734954833984,99.1448974609375
76.8921127319336,89.44263458251953,96.52383422851562
74.4520263671875,84.86042785644531,89.00231170654297
68.47106170654297,83.41525268554688,85.73282623291016
63.791160583496094,83.19841003417969,83.88689422607422
59.624610900878906,83.08672332763672,82.28410339355469
56.9160270690918,68.25932312011719,78.3101577758789
53.62946701049805,64.8471908569336,77.1728744506836
50.32111358642578,64.42389678955078,77.28253936767578
47.57146072387695,62.58589172363281,77.5948715209961
45.27785110473633,56.57949447631836,64.96586608886719
47.1036376953125,53.40221405029297,61.97234344482422
47.009315490722656,52.08599090576172,61.84844970703125
47.05763244628906,49.74323272705078,60.61767578125
46.56582260131836,48.58475112915039,55.92780303955078
46.06568908691406,46.385189056396484,53.27833557128906
45.590030670166016,45.20913314819336,52.239768981933594
45.12737274169922,43.23637008666992,50.41934585571289
44.1558723449707,49.866485595703125,49.97300338745117
43.18388748168945,50.00409698486328,48.121341705322266
42.26435470581055,49.42143249511719,47.072288513183594
41.34446716308594,49.07561492919922,45.3529052734375
39.790470123291016,48.26896286010742,51.495323181152344
41.145843505859375,47.753501892089844,51.86349105834961
41.36475372314453,47.07016372680664,51.42726516723633
41.278602600097656,46.62721633911133,51.254554748535156
40.650604248046875,45.77467727661133,50.9339714050293
41.01903533935547,45.58436584472656,51.029541015625
41.082923889160156,45.381103515625,51.22040939331055
40.871192932128906,45.41197204589844,51.75384521484375
40.52305221557617,50.23485565185547,52.259708404541016
45.06036376953125,52.1255989074707,53.46011734008789
47.506004333496094,53.00679397583008,54.836036682128906
49.528385162353516,54.515106201171875,56.18134689331055
50.95681381225586,56.71085739135742,61.32929992675781
61.53272247314453,57.97884750366211,63.816749572753906
68.17425537109375,58.08769226074219,64.89067840576172
74.24624633789062,57.87464904785156,65.93063354492188
78.59845733642578,65.30116271972656,66.73078155517578
82.66561889648438,65.55103302001953,66.36248779296875
87.09227752685547,63.400238037109375,64.39298248291016
91.14962005615234,61.54532241821289,61.75082015991211
94.46688842773438,75.04757690429688,65.39511108398438
88.71243286132812,76.57940673828125,62.97566223144531
87.11377716064453,75.13613891601562,58.31400680541992
85.62450408935547,75.57318115234375,54.213130950927734
85.16188049316406,73.7163314819336,63.955604553222656
78.55224609375,74.803955078125,64.19876098632812
74.56595611572266,75.9509048461914,62.11241149902344
70.94719696044922,78.57188415527344,62.20679473876953
68.7816390991211,64.06976318359375,60.63492202758789
66.62307739257812,63.68574523925781,62.440284729003906
64.24315643310547,65.88895416259766,64.74031066894531
62.092445373535156,67.50326538085938,68.41241455078125
61.0965461730957,59.004642486572266,56.88676834106445
59.94221878051758,58.04067611694336,57.550968170166016
58.63507843017578,58.90738296508789,60.74872589111328
57.59878158569336,58.085479736328125,63.12134552001953
57.4082145690918,58.805564880371094,56.25559997558594
57.86799240112305,57.58053207397461,55.41621780395508
57.88636779785156,56.8449821472168,56.25539016723633
58.30641174316406,55.3840446472168,55.607418060302734
58.47221755981445,55.21883773803711,56.26266098022461
59.040374755859375,53.868408203125,55.123836517333984
59.41960525512695,53.499847412109375,54.3914680480957
60.01861572265625,53.24620056152344,53.47092056274414
59.804779052734375,55.843528747558594,54.05158996582031
60.19716262817383,56.741371154785156,53.61569595336914
60.407833099365234,58.2567253112793,53.9870719909668
60.47671127319336,59.76943588256836,54.7537956237793
60.02398681640625,62.265380859375,58.54937744140625
63.29731750488281,64.21556091308594,60.530094146728516
65.05304718017578,65.9886474609375,62.95838928222656
66.42373657226562,67.43011474609375,65.23432922363281
67.27732849121094,69.08760833740234,68.64158630371094
72.6327896118164,70.50340270996094,71.33808135986328
76.15858459472656,71.36013793945312,73.99722290039062
79.28961944580078,72.3658447265625,76.2276382446289
81.68236541748047,79.46573638916016,78.69883728027344
88.57933807373047,82.3024673461914,81.1546630859375
93.64923095703125,83.9106216430664,83.28067779541016
98.25468444824219,86.46073150634766,85.49789428710938
101.9229736328125,96.3377456665039,92.83370208740234
101.96908569335938,100.84394836425781,96.64386749267578
103.68024444580078,103.54837799072266,99.02883911132812
105.23693084716797,106.86671447753906,101.93196105957031
106.79584503173828,116.70436096191406,110.67317962646484
111.72468566894531,120.78377532958984,114.58172607421875
115.19976806640625,122.43416595458984,116.2301025390625
118.4294204711914,124.4284439086914,117.9210205078125
121.210693359375,117.75575256347656,124.72875213623047
111.34014129638672,116.4361801147461,126.50143432617188
107.0374755859375,115.09423065185547,125.73388671875
103.13201904296875,113.32398986816406,125.10350799560547
101.12721252441406,117.51089477539062,116.72052001953125
98.60759735107422,117.40975189208984,113.26554107666016
96.13922882080078,116.56031799316406,110.27147674560547
94.02452087402344,116.67310333251953,107.19192504882812
93.05694580078125,93.57015991210938,109.65608215332031
85.48417663574219,88.6941909790039,108.9090805053711
80.57688903808594,87.71975708007812,107.76178741455078
76.28948974609375,85.52767944335938,107.69648742675781
73.53350830078125,84.95945739746094,87.20660400390625
69.08746337890625,83.5593032836914,82.56959533691406
65.09971618652344,83.41477966308594,81.96639251708984
61.732177734375,82.7571792602539,80.5119400024414
59.06795883178711,71.80794525146484,80.72915649414062
60.34367752075195,68.44218444824219,79.93453216552734
59.75372314453125,67.56147766113281,80.12683868408203
59.27820587158203,65.26581573486328,79.91228485107422
58.473838806152344,62.136314392089844,70.66433715820312
58.92373275756836,59.25629806518555,67.52290344238281
58.79838943481445,57.80418395996094,66.65837097167969
58.86274719238281,55.280765533447266,64.74201965332031
57.93701934814453,61.32042694091797,62.62194061279297
59.35765075683594,60.93406295776367,60.222015380859375
59.885738372802734,59.899940490722656,59.04867935180664
60.07155990600586,59.320899963378906,56.918357849121094
59.61460494995117,60.97574996948242,62.481544494628906
59.421939849853516,60.98252487182617,62.303199768066406
59.24459457397461,60.641868591308594,61.33537292480469
58.92118453979492,60.165184020996094,60.87361145019531
58.06462860107422,63.02045440673828,62.8624267578125
58.950740814208984,63.75169372558594,63.439308166503906
59.20868682861328,63.63288879394531,63.99195098876953
59.15949630737305,64.60639953613281,64.46914672851562
58.86943435668945,65.3340835571289,67.95891571044922
62.497894287109375,66.82967376708984,69.99164581298828
64.46839904785156,67.9463119506836,71.26535034179688
66.01956176757812,69.21514892578125,73.34490203857422
67.15689849853516,72.60209655761719,74.90330505371094
77.31267547607422,74.00273132324219,76.90557098388672
83.57567596435547,74.04393768310547,78.21869659423828
89.2795639038086,73.83493041992188,79.02507781982422
93.47907257080078,79.39574432373047,80.87599182128906
92.96197509765625,79.24011993408203,80.65107727050781
94.68960571289062,76.92466735839844,78.65241241455078
96.27801513671875,74.7887191772461,76.01566314697266
97.8608169555664,87.95146179199219,77.93458557128906
93.74079895019531,89.1539306640625,75.07166290283203
92.21219635009766,87.52449798583984,70.2147445678711
90.86978149414062,87.74440002441406,65.8596420288086
90.26617431640625,77.85198211669922,75.30325317382812
85.91905212402344,76.65642547607422,75.26350402832031
83.16693878173828,76.86973571777344,72.99560546875
80.66398620605469,77.89871215820312,72.91079711914062
79.2149887084961,68.97779846191406,64.30204010009766
74.04998779296875,68.8284912109375,63.920875549316406
70.3218994140625,70.71116638183594,65.37397003173828
66.92342376708984,72.15055084228516,67.67512512207031
64.92415618896484,67.6924819946289,61.26948165893555
64.43533325195312,67.7085952758789,62.29589080810547
63.05187225341797,68.81449127197266,65.21861267089844
61.890037536621094,68.67265319824219,67.40188598632812
61.3525390625,62.70997619628906,63.97303009033203
61.31992721557617,60.15846252441406,63.982749938964844
60.92695617675781,58.93589782714844,64.87899780273438
60.94879150390625,56.52644348144531,64.69144439697266
60.590476989746094,58.71992492675781,59.39689254760742
61.407142639160156,57.26509475708008,56.93425750732422
61.734397888183594,56.36476135253906,55.808441162109375
62.13018035888672,55.81298828125,54.058841705322266
61.86632537841797,57.67341232299805,56.761165618896484
63.15740966796875,58.2950553894043,56.301570892333984
63.84832763671875,59.5125617980957,56.23747253417969
64.35597229003906,60.5901985168457,56.72599792480469
64.21126556396484,63.83625030517578,59.80281066894531
65.64273071289062,65.620361328125,61.463905334472656
66.49049377441406,66.98414611816406,63.59748077392578
67.09272766113281,68.323974609375,65.46826934814453
67.22721862792969,71.66989135742188,69.42095184326172
75.1861572265625,73.43733978271484,72.01070404052734
79.87944793701172,74.37187194824219,74.26707458496094
84.00090026855469,75.682373046875,76.41503143310547
87.06877136230469,79.04071044921875,80.3621826171875
90.5964584350586,81.1350326538086,83.14013671875
94.08465576171875,82.55113983154297,85.28642272949219
97.22492218017578,84.45641326904297,87.7196044921875
99.84017181396484,99.83728790283203,91.79588317871094
105.9444351196289,105.29701232910156,94.86343383789062
110.60067749023438,108.0513916015625,97.13329315185547
114.84938049316406,111.97721099853516,99.4889144897461
118.31143188476562,114.62277221679688,113.0529556274414
121.59432983398438,117.33358001708984,117.9383773803711
125.0494384765625,118.59585571289062,119.6182632446289
128.25411987304688,119.67584991455078,121.82234954833984
131.1679229736328,125.52118682861328,122.21627807617188
118.246337890625,126.72830200195312,122.59038543701172
112.2671890258789,126.09536743164062,121.4662094116211
106.84249877929688,126.00263977050781,120.05691528320312
103.74736785888672,124.42108154296875,122.77951049804688
99.71266174316406,124.16600799560547,121.87887573242188
95.86395263671875,123.76676940917969,119.53450012207031
92.41822814941406,124.091552734375,117.89391326904297
90.50260925292969,95.43716430664062,115.06233215332031
88.44654846191406,89.14556121826172,113.94178009033203
86.19607543945312,87.6947250366211,113.10338592529297
84.45622253417969,84.43022155761719,113.18402862548828
83.45169830322266,82.60929107666016,87.93693542480469
84.99301147460938,80.16856384277344,82.05751037597656
85.26181030273438,79.29232025146484,81.23143768310547
85.72864532470703,77.84980773925781,78.986083984375
86.22982788085938,78.50907897949219,78.16090393066406
82.5921401977539,77.63841247558594,76.44338989257812
80.67567443847656,77.71647644042969,75.96102905273438
79.13001251220703,76.98593139648438,75.09408569335938
77.62308502197266,82.13665008544922,76.17955017089844
76.54011535644531,82.541259765625,75.49141693115234
75.21199798583984,82.80599212646484,75.44127655029297
74.15492248535156,83.17356872558594,74.84271240234375
72.3030014038086,76.26274871826172,79.73075103759766
72.92247772216797,74.54882049560547,80.31212615966797
72.57180786132812,73.97541809082031,80.48202514648438
71.88492584228516,72.77609252929688,80.74420928955078
70.9468002319336,72.7615737915039,74.89168548583984
71.42523956298828,71.90203857421875,73.26596069335938
71.3833236694336,71.04949188232422,72.89666748046875
71.13887786865234,69.7432632446289,71.98705291748047
70.80211639404297,72.39408874511719,72.68094635009766
71.5971450805664,72.66895294189453,72.57757568359375
71.96063995361328,72.26686096191406,72.89408874511719
72.16056823730469,72.84398651123047,72.81017303466797
72.21509552001953,75.69599151611328,76.10250091552734
76.22664642333984,77.36062622070312,77.73149871826172
78.50946044921875,78.60223388671875,78.70011138916016
80.58858489990234,80.25153350830078,80.50579071044922
81.76396942138672,83.38834381103516,83.95594024658203
85.3770523071289,84.87488555908203,86.22486114501953
87.98860931396484,85.31938934326172,87.57015991210938
90.23419189453125,85.45084381103516,88.74504089355469
91.81269073486328,91.73869323730469,90.52466583251953
94.19512939453125,91.98765563964844,90.37760162353516
96.345458984375,90.1268310546875,88.69529724121094
98.25005340576172,88.06425476074219,86.30718994140625
99.82545471191406,88.87490844726562,89.0864486694336
93.51738739013672,86.9393081665039,86.60104370117188
90.76609802246094,83.86436462402344,82.2620620727539
88.24925994873047,81.7552490234375,77.95565032958984
86.77295684814453,80.62679290771484,76.46345520019531
79.75019073486328,79.97918701171875,73.41336059570312
75.06690979003906,79.59122467041016,69.93097686767578
70.77894592285156,80.60314178466797,67.90373229980469
67.88026428222656,67.39768981933594,67.1781997680664
66.43907928466797,66.21994018554688,67.56173706054688
64.14397430419922,67.60372924804688,68.51013946533203
62.050071716308594,68.33940887451172,70.8096923828125
60.62301254272461,60.17133712768555,60.496131896972656
60.929378509521484,58.51616668701172,60.438514709472656
60.31228256225586,58.602970123291016,62.77051544189453
59.87836456298828,57.08749008178711,64.27635192871094
59.52670669555664,59.70090103149414,57.71137237548828
58.98992919921875,58.39997482299805,56.2677116394043
58.491851806640625,57.08277893066406,56.351890563964844
58.17436981201172,55.30277633666992,55.00994110107422
57.640926361083984,57.750267028808594,57.32748031616211
58.16618728637695,56.915889739990234,56.114742279052734
58.25181198120117,56.28798294067383,54.83074951171875
58.43385314941406,55.954769134521484,53.507301330566406
57.807823181152344,55.92609405517578,56.308292388916016
59.5395393371582,56.14069366455078,56.31815719604492
60.34483337402344,56.83078384399414,56.48489761352539
60.897247314453125,57.73991775512695,57.10200500488281
60.7475700378418,60.629966735839844,58.30488204956055
62.582183837890625,62.260536193847656,59.593894958496094
63.68193817138672,63.455322265625,61.26705551147461
64.40767669677734,64.53237915039062,63.01210021972656
64.86296844482422,68.9537582397461,66.68406677246094
75.8626708984375,70.88280487060547,69.1244888305664
82.39927673339844,71.74175262451172,71.28265380859375
88.30632019042969,73.04666900634766,73.21280670166016
92.69176483154297,76.97643280029297,78.05482482910156
92.0707015991211,79.1978530883789,81.00277709960938
93.821533203125,80.59640502929688,83.08785247802734
95.39969635009766,82.77919006347656,85.5445785522461
96.94190216064453,103.54854583740234,90.02584075927734
121.09461212158203,110.59130096435547,93.22638702392578
135.4888458251953,114.19816589355469,95.41786193847656
148.71580505371094,119.32173919677734,98.01854705810547
158.65623474121094,112.65100860595703,116.38583374023438
150.86827087402344,113.82917022705078,122.77420043945312
151.1455535888672,114.88043212890625,125.20403289794922
151.4154052734375,115.00951385498047,128.41229248046875
152.82057189941406,155.3628387451172,120.55245971679688
128.90390014648438,164.8594970703125,119.35517120361328
115.92523956298828,167.3175048828125,118.08992767333984
104.03950500488281,173.05494689941406,115.8990707397461
96.44023132324219,142.1008758544922,149.0592803955078
95.8510513305664,138.70925903320312,156.2126007080078
91.74357604980469,138.89486694335938,156.55332946777344
88.09765625,137.97242736816406,159.8402099609375
85.91230010986328,92.06607055664062,130.54287719726562
81.64446258544922,79.9822998046875,125.78599548339844
77.95783996582031,75.9521484375,125.385498046875
75.08619689941406,68.34259796142578,124.43480682373047
73.41563415527344,79.52446746826172,84.50862121582031
70.32754516601562,77.59625244140625,73.5761489868164
67.6294174194336,76.00402069091797,71.0076675415039
65.20775604248047,74.4930419921875,65.4312973022461
64.00039672851562,71.88845825195312,76.3897705078125
63.023536682128906,70.13192749023438,75.38543701171875
61.65788269042969,70.25342559814453,74.05136108398438
61.140682220458984,68.78988647460938,73.05840301513672
59.07522201538086,66.39374542236328,71.31560516357422
60.58340835571289,63.81128692626953,69.74024963378906
60.621604919433594,62.36712646484375,69.57301330566406
60.62373733520508,61.10702896118164,68.30118560791016
58.87527084350586,62.23469543457031,66.59037017822266
58.22634506225586,61.418949127197266,64.48772430419922
57.38460159301758,60.93058395385742,63.03692626953125
55.79903030395508,59.397727966308594,61.8250617980957
54.28343963623047,63.470558166503906,63.63653564453125
56.47529983520508,63.63092803955078,62.916534423828125
57.15968704223633,62.438018798828125,62.766563415527344
57.54793930053711,61.30015182495117,61.381587982177734
57.357269287109375,60.04111862182617,65.32684326171875
60.43679428100586,59.364646911621094,66.07026672363281
62.22313690185547,57.83967208862305,66.00302124023438
63.66423797607422,57.87636947631836,65.94011688232422
64.49846649169922,64.38348388671875,65.33866119384766
68.15487670898438,66.6352310180664,66.03228759765625
70.66413116455078,67.75023651123047,65.93314361572266
72.78297424316406,69.58443450927734,67.2579574584961
74.30242156982422,76.25493621826172,73.93814086914062
77.97337341308594,78.9467544555664,76.79365539550781
80.75200653076172,79.79793548583984,78.0703125
83.1893539428711,80.6649398803711,79.37754821777344
85.02691650390625,84.84803009033203,84.10746002197266
88.61617279052734,85.07154846191406,85.03240966796875
91.54585266113281,83.26171112060547,83.67313385009766
94.25365447998047,81.46409606933594,81.89654541015625
96.43000030517578,82.17636108398438,82.60663604736328
91.76246643066406,80.38072967529297,80.05547332763672
90.23009490966797,77.55681610107422,75.72627258300781
88.81185150146484,75.67414855957031,71.68352508544922
88.37733459472656,76.66038513183594,70.16166687011719
81.94556427001953,76.78931427001953,67.2556381225586
78.06400299072266,76.9648208618164,64.03274536132812
74.56107330322266,78.52294158935547,62.23009490966797
72.45697021484375,67.52879333496094,63.41758728027344
69.98198699951172,67.3349838256836,64.51868438720703
67.4409408569336,69.35118865966797,65.98328399658203
65.20635223388672,70.9979476928711,68.76651763916016
63.78166198730469,62.74418640136719,60.323917388916016
64.95121002197266,61.71251678466797,61.17354202270508
64.80742645263672,62.473243713378906,64.03176879882812
64.8319320678711,61.660682678222656,66.33513641357422
64.94058227539062,61.64332962036133,59.681312561035156
64.77420806884766,60.17362594604492,58.78068161010742
64.68392181396484,59.186195373535156,59.46757507324219
64.7699966430664,57.395545959472656,58.74879455566406
64.74053192138672,61.63067626953125,58.80828857421875
64.8559799194336,61.274818420410156,57.404415130615234
64.91410064697266,60.97514343261719,56.47916030883789
65.12712860107422,61.038330078125,55.19668960571289
64.70690155029297,61.263179779052734,59.6156120300293
63.77471160888672,61.859413146972656,60.10837173461914
63.12700653076172,62.984100341796875,60.58686065673828
62.41168212890625,64.33560943603516,61.58470916748047
61.3975830078125,66.0986099243164,62.998619079589844
65.01961517333984,67.71330261230469,64.62125396728516
66.69813537597656,69.1981201171875,66.64985656738281
68.01368713378906,70.42694854736328,68.79165649414062
68.82103729248047,70.01659393310547,71.51792907714844
71.8785400390625,70.77478790283203,73.94244384765625
74.07295989990234,71.35279083251953,76.37559509277344
75.96407318115234,71.87338256835938,78.46511840820312
77.50623321533203,80.4709701538086,79.14501953125
85.1404800415039,83.32876586914062,80.98014068603516
90.20389556884766,84.85314178466797,82.85851287841797
94.86334228515625,87.34068298339844,84.67444610595703
98.38272857666016,93.08545684814453,93.39324951171875
103.83454132080078,96.44654083251953,97.28348541259766
108.56163787841797,98.66161346435547,99.59944915771484
112.88399505615234,101.22645568847656,102.46142578125
116.32476043701172,113.72147369384766,107.56277465820312
123.45610809326172,117.88720703125,110.37564086914062
129.10980224609375,119.36370849609375,111.56218719482422
134.32447814941406,121.2219009399414,112.60066986083984
138.60787963867188,124.41268157958984,121.89095306396484
119.9176254272461,125.6183090209961,123.83500671386719
111.34768676757812,125.16458129882812,122.95218658447266
103.43588256835938,125.15406799316406,122.19479370117188
98.65802001953125,130.50448608398438,122.42461395263672
92.47894287109375,132.0218505859375,121.34393310546875
86.59765625,132.24710083007812,119.04593658447266
81.33329772949219,133.7397918701172,117.38983154296875
77.86891174316406,92.35603332519531,120.66761016845703
77.38088989257812,83.68431854248047,121.30352783203125
75.31084442138672,81.48068237304688,121.0947494506836
