module_name,balancing,balancing,balancing,battery,battery,battery,battery,battery,grid,grid,grid,grid,grid,grid,grid,grid,load,load,load,load,load,load,load,load,load,renewable11.csv.gz,renewable11.csv.gz,renewable11.csv.gz,renewable11.csv.gz,renewable14.csv.gz,renewable14.csv.gz,renewable14.csv.gz,renewable14.csv.gz,balance,balance,balance,balance,balance,balance,balance,balance,balance,balance,net_load,action,converted_action,converted_action
2199,41319.23539548682,0.0,-413192.3539548682,0.0,10.0,0.0,-0.0,0.1,0.1856705169999999,18.56705169999999,0.0,0.0,100.0,1.0,0.08,-8.0,-14291.529013854037,14291.529013854037,0.0,-14291.529013854037,14291.529013854037,0.0,-29530.11351492299,29530.11351492299,0.0,0.0,5564.853601161665,5564.853601161665,0.0,0.0,11129.082545982572,11129.082545982572,0.0,-413200.3539548682,-413200.3539548682,58113.17154263106,58113.17154263106,58013.17154263106,0.0,100.0,0.0,0.0,58113.17154263106,41419.23539548682,1,0.0,100.0
2200,30933.20800988346,0.0,-309332.0800988346,0.0,10.0,0.0,-0.0,0.1,0.149161513,14.9161513,0.0,0.0,100.0,1.0,0.08,-8.0,-13774.574509216238,13774.574509216238,0.0,-13774.574509216238,13774.574509216238,0.0,-27940.143792999865,27940.143792999865,0.0,0.0,8152.333301064859,8152.333301064859,0.0,0.0,16303.751500484024,16303.751500484024,0.0,-309340.0800988346,-309340.0800988346,55489.292811432344,55489.292811432344,55389.292811432344,0.0,100.0,0.0,0.0,55489.292811432344,31033.20800988346,1,0.0,100.0
2201,44172.42553748586,0.0,-441724.2553748586,0.0,10.0,0.0,-0.0,0.1,0.136058139,13.6058139,0.0,0.0,100.0,1.0,0.11,-11.0,-13952.103391053468,13952.103391053468,0.0,-13952.103391053468,13952.103391053468,0.0,-27320.291514333425,27320.291514333425,0.0,0.0,3650.82752178122,3650.82752178122,0.0,0.0,7301.24523717328,7301.24523717328,0.0,-441735.2553748586,-441735.2553748586,55224.49829644036,55224.49829644036,55124.49829644036,0.0,100.0,0.0,0.0,55224.49829644036,44272.42553748586,1,0.0,100.0
2202,50607.950821316284,0.0,-506079.50821316283,0.0,10.0,0.0,-0.0,0.1,0.1185033369999999,11.85033369999999,0.0,0.0,100.0,1.0,0.11,-11.0,-12019.795900971338,12019.795900971338,0.0,-12019.795900971338,12019.795900971338,0.0,-28050.659464678545,28050.659464678545,0.0,0.0,460.7840561471442,460.7840561471442,0.0,0.0,921.5163891577928,921.5163891577928,0.0,-506090.50821316283,-506090.50821316283,52090.25126662122,52090.25126662122,51990.25126662122,0.0,100.0,0.0,0.0,52090.25126662122,50707.950821316284,1,0.0,100.0
2203,51622.6877117834,0.0,-516226.877117834,0.0,10.0,0.0,-0.0,0.1,0.122477198,12.247719799999999,0.0,0.0,100.0,1.0,0.11,-11.0,-12171.339412552832,12171.339412552832,0.0,-12171.339412552832,12171.339412552832,0.0,-27380.008886677737,27380.008886677737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-516237.877117834,-516237.877117834,51722.6877117834,51722.6877117834,51622.6877117834,0.0,100.0,0.0,0.0,51722.6877117834,51722.6877117834,1,0.0,100.0
2204,51564.935068743885,0.0,-515649.35068743885,0.0,10.0,0.0,-0.0,0.1,0.123671588,12.3671588,0.0,0.0,100.0,1.0,0.11,-11.0,-12131.9322295916,12131.9322295916,0.0,-12131.9322295916,12131.9322295916,0.0,-27401.07060956068,27401.07060956068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-515660.35068743885,-515660.35068743885,51664.935068743885,51664.935068743885,51564.935068743885,0.0,100.0,0.0,0.0,51664.935068743885,51664.935068743885,1,0.0,100.0
2205,51303.30369208778,0.0,-513033.03692087776,0.0,10.0,0.0,-0.0,0.1,0.112414,11.2414,0.0,0.0,100.0,1.0,0.11,-11.0,-12086.10446751626,12086.10446751626,0.0,-12086.10446751626,12086.10446751626,0.0,-27231.09475705526,27231.09475705526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-513044.03692087776,-513044.03692087776,51403.30369208778,51403.30369208778,51303.30369208778,0.0,100.0,0.0,0.0,51403.30369208778,51403.30369208778,1,0.0,100.0
2206,51720.52321978225,0.0,-517205.2321978225,0.0,10.0,0.0,-0.0,0.1,0.115937546,11.5937546,0.0,0.0,100.0,1.0,0.11,-11.0,-12228.90743660144,12228.90743660144,0.0,-12228.90743660144,12228.90743660144,0.0,-27362.70834657937,27362.70834657937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-517216.2321978225,-517216.2321978225,51820.52321978225,51820.52321978225,51720.52321978225,0.0,100.0,0.0,0.0,51820.52321978225,51820.52321978225,1,0.0,100.0
2207,51286.11098989623,0.0,-512861.1098989623,0.0,10.0,0.0,-0.0,0.1,0.125805022,12.580502199999998,0.0,0.0,100.0,1.0,0.11,-11.0,-12076.868193735712,12076.868193735712,0.0,-12076.868193735712,12076.868193735712,0.0,-27232.37460242481,27232.37460242481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512872.1098989623,-512872.1098989623,51386.11098989623,51386.11098989623,51286.11098989623,0.0,100.0,0.0,0.0,51386.11098989623,51386.11098989623,1,0.0,100.0
2208,51912.43966079113,0.0,-519124.39660791133,0.0,10.0,0.0,-0.0,0.1,0.138609611,13.860961099999999,0.0,0.0,100.0,1.0,0.08,-8.0,-12072.727937790229,12072.727937790229,0.0,-12072.727937790229,12072.727937790229,0.0,-27866.983785210672,27866.983785210672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-519132.39660791133,-519132.39660791133,52012.43966079113,52012.43966079113,51912.43966079113,0.0,100.0,0.0,0.0,52012.43966079113,52012.43966079113,1,0.0,100.0
2209,52911.31866966391,0.0,-529113.186696639,0.0,10.0,0.0,-0.0,0.1,0.1652333319999999,16.52333319999999,0.0,0.0,100.0,1.0,0.08,-8.0,-12066.685090277924,12066.685090277924,0.0,-12066.685090277924,12066.685090277924,0.0,-28877.94848910806,28877.94848910806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-529121.186696639,-529121.186696639,53011.31866966391,53011.31866966391,52911.31866966391,0.0,100.0,0.0,0.0,53011.31866966391,53011.31866966391,1,0.0,100.0
2210,53130.259072041736,0.0,-531302.5907204173,0.0,10.0,0.0,-0.0,0.1,0.2031338419999999,20.31338419999999,0.0,0.0,100.0,1.0,0.08,-8.0,-12060.869357591286,12060.869357591286,0.0,-12060.869357591286,12060.869357591286,0.0,-29108.520356859164,29108.520356859164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-531310.5907204173,-531310.5907204173,53230.259072041736,53230.259072041736,53130.259072041736,0.0,100.0,0.0,0.0,53230.259072041736,53230.259072041736,1,0.0,100.0
2211,56291.747147865695,0.0,-562917.471478657,0.0,10.0,0.0,-0.0,0.1,0.22030554,22.030554,0.0,0.0,100.0,1.0,0.08,-8.0,-12104.45316026689,12104.45316026689,0.0,-12104.45316026689,12104.45316026689,0.0,-32182.840827331915,32182.840827331915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-562925.471478657,-562925.471478657,56391.747147865695,56391.747147865695,56291.747147865695,0.0,100.0,0.0,0.0,56391.747147865695,56391.747147865695,1,0.0,100.0
2212,56290.04550489409,0.0,-562900.455048941,0.0,10.0,0.0,-0.0,0.1,0.213262266,21.326226600000002,0.0,0.0,100.0,1.0,0.08,-8.0,-12096.595909990718,12096.595909990718,0.0,-12096.595909990718,12096.595909990718,0.0,-32196.853684912658,32196.853684912658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-562908.455048941,-562908.455048941,56390.04550489409,56390.04550489409,56290.04550489409,0.0,100.0,0.0,0.0,56390.04550489409,56390.04550489409,1,0.0,100.0
2213,67861.59794587223,0.0,-678615.9794587223,0.0,10.0,0.0,-0.0,0.1,0.214416477,21.4416477,0.0,0.0,100.0,1.0,0.11,-11.0,-13906.504395027912,13906.504395027912,0.0,-13906.504395027912,13906.504395027912,0.0,-40148.58915581641,40148.58915581641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-678626.9794587223,-678626.9794587223,67961.59794587223,67961.59794587223,67861.59794587223,0.0,100.0,0.0,0.0,67961.59794587223,67961.59794587223,1,0.0,100.0
2214,87244.82748883069,0.0,-872448.2748883069,0.0,10.0,0.0,-0.0,0.1,0.208496264,20.8496264,0.0,0.0,100.0,1.0,0.11,-11.0,-26396.62996321021,26396.62996321021,0.0,-26396.62996321021,26396.62996321021,0.0,-44121.33987605983,44121.33987605983,0.0,0.0,3190.043465634076,3190.043465634076,0.0,0.0,6379.728848015488,6379.728848015488,0.0,-872459.2748883069,-872459.2748883069,96914.59980248025,96914.59980248025,96814.59980248025,0.0,100.0,0.0,0.0,96914.59980248025,87344.82748883069,1,0.0,100.0
2215,98058.45724712996,0.0,-980584.5724712997,0.0,10.0,0.0,-0.0,0.1,0.196816825,19.6816825,0.0,0.0,100.0,1.0,0.11,-11.0,-36085.48936528709,36085.48936528709,0.0,-36085.48936528709,36085.48936528709,0.0,-45552.346357794886,45552.346357794886,0.0,0.0,6521.866640851888,6521.866640851888,0.0,0.0,13043.001200387218,13043.001200387218,0.0,-980595.5724712997,-980595.5724712997,117723.32508836906,117723.32508836906,117623.32508836906,0.0,100.0,0.0,0.0,117723.32508836906,98158.45724712996,1,0.0,100.0
2216,87450.69228381512,0.0,-874506.9228381512,0.0,10.0,0.0,-0.0,0.1,0.170913755,17.0913755,0.0,0.0,100.0,1.0,0.11,-11.0,-37351.47203861227,37351.47203861227,0.0,-37351.47203861227,37351.47203861227,0.0,-46022.95889390908,46022.95889390908,0.0,0.0,11058.817347531462,11058.817347531462,0.0,0.0,22116.393339787024,22116.393339787024,0.0,-874517.9228381512,-874517.9228381512,120725.9029711336,120725.90297113362,120625.9029711336,0.0,100.0,0.0,0.0,120725.90297113362,87550.69228381514,1,0.0,100.0
2217,78993.01938996113,0.0,-789930.1938996114,0.0,10.0,0.0,-0.0,0.1,0.171639712,17.1639712,0.0,0.0,100.0,1.0,0.11,-11.0,-39643.64148342842,39643.64148342842,0.0,-39643.64148342842,39643.64148342842,0.0,-45527.9819216522,45527.9819216522,0.0,0.0,15241.318780251697,15241.318780251697,0.0,0.0,30480.926718296218,30480.926718296218,0.0,-789941.1938996114,-789941.1938996114,124815.26488850905,124815.26488850905,124715.26488850905,0.0,100.0,0.0,0.0,124815.26488850905,79093.01938996113,1,0.0,100.0
2218,74602.64280794348,0.0,-746026.4280794349,0.0,10.0,0.0,-0.0,0.1,0.178313028,17.8313028,0.0,0.0,100.0,1.0,0.11,-11.0,-41913.48126416772,41913.48126416772,0.0,-41913.48126416772,41913.48126416772,0.0,-44998.05925347059,44998.05925347059,0.0,0.0,18041.46804453049,18041.46804453049,0.0,0.0,36080.91092933204,36080.91092933204,0.0,-746037.4280794349,-746037.4280794349,128825.02178180602,128825.02178180602,128725.02178180602,0.0,100.0,0.0,0.0,128825.02178180602,74702.64280794348,1,0.0,100.0
2219,78238.79515309496,0.0,-782387.9515309497,0.0,10.0,0.0,-0.0,0.1,0.182984812,18.2984812,0.0,0.0,100.0,1.0,0.11,-11.0,-44355.71978577774,44355.71978577774,0.0,-44355.71978577774,44355.71978577774,0.0,-43218.080537977046,43218.080537977046,0.0,0.0,17864.243407550824,17864.243407550824,0.0,0.0,35726.48154888673,35726.48154888673,0.0,-782398.9515309497,-782398.9515309497,131929.52010953252,131929.52010953252,131829.52010953252,0.0,100.0,0.0,0.0,131929.52010953252,78338.79515309496,1,0.0,100.0
2220,107052.54720187078,0.0,-1070525.4720187078,0.0,10.0,0.0,-0.0,0.1,0.1920123769999999,19.20123769999999,0.0,0.0,100.0,1.0,0.11,-11.0,-45594.00250279784,45594.00250279784,0.0,-45594.00250279784,45594.00250279784,0.0,-44354.86672676882,44354.86672676882,0.0,0.0,9463.795614714423,9463.795614714423,0.0,0.0,18926.52891577928,18926.52891577928,0.0,-1070536.4720187078,-1070536.4720187078,135542.87173236447,135542.8717323645,135442.87173236447,0.0,100.0,0.0,0.0,135542.8717323645,107152.5472018708,1,0.0,100.0
2221,59686.263105063146,0.0,-596862.6310506314,0.0,10.0,0.0,-0.0,0.1,0.195378575,19.5378575,0.0,0.0,100.0,1.0,0.11,-11.0,-48411.40902492247,48411.40902492247,0.0,-48411.40902492247,48411.40902492247,0.0,-44200.178917754514,44200.178917754514,0.0,0.0,27079.924530493707,27079.924530493707,0.0,0.0,54156.80933204258,54156.80933204258,0.0,-596873.6310506314,-596873.6310506314,141022.99696759944,141022.99696759944,140922.99696759944,0.0,100.0,0.0,0.0,141022.99696759944,59786.263105063146,1,0.0,100.0
2222,70074.328240949,0.0,-700743.2824094901,0.0,10.0,0.0,-0.0,0.1,0.204331832,20.4331832,0.0,0.0,100.0,1.0,0.08,-8.0,-49862.09175540866,49862.09175540866,0.0,-49862.09175540866,49862.09175540866,0.0,-43924.72993826335,43924.72993826335,0.0,0.0,24492.44483059052,24492.44483059052,0.0,0.0,48982.14037754113,48982.14037754113,0.0,-700751.2824094901,-700751.2824094901,143648.91344908066,143648.91344908066,143548.91344908066,0.0,100.0,0.0,0.0,143648.91344908066,70174.328240949,1,0.0,100.0
2223,83040.52777348476,0.0,-830405.2777348476,0.0,10.0,0.0,-0.0,0.1,0.169732542,16.9732542,0.0,0.0,100.0,1.0,0.08,-8.0,-48199.4659368069,48199.4659368069,0.0,-48199.4659368069,48199.4659368069,0.0,-44266.56058525334,44266.56058525334,0.0,0.0,19175.705721200386,19175.705721200386,0.0,0.0,38349.25896418199,38349.25896418199,0.0,-830413.2777348476,-830413.2777348476,140665.49245886714,140665.49245886714,140565.49245886714,0.0,100.0,0.0,0.0,140665.49245886714,83140.52777348476,1,0.0,100.0
2224,78402.7072075538,0.0,-784027.072075538,0.0,10.0,0.0,-0.0,0.1,0.153094888,15.3094888,0.0,0.0,100.0,1.0,0.08,-8.0,-36032.92667609873,36032.92667609873,0.0,-36032.92667609873,36032.92667609873,0.0,-44928.6047169246,44928.6047169246,0.0,0.0,12831.06371732817,12831.06371732817,0.0,0.0,25660.68714424008,25660.68714424008,0.0,-784035.072075538,-784035.072075538,116994.45806912205,116994.45806912206,116894.45806912205,0.0,100.0,0.0,0.0,116994.45806912206,78502.70720755382,1,0.0,100.0
2225,86820.19831754566,0.0,-868201.9831754565,0.0,10.0,0.0,-0.0,0.1,0.142996168,14.2996168,0.0,0.0,100.0,1.0,0.11,-11.0,-34137.56493556096,34137.56493556096,0.0,-34137.56493556096,34137.56493556096,0.0,-36189.65102144795,36189.65102144795,0.0,0.0,5848.413020329139,5848.413020329139,0.0,0.0,11696.16955469506,11696.16955469506,0.0,-868212.9831754565,-868212.9831754565,104464.78089256986,104464.78089256986,104364.78089256986,0.0,100.0,0.0,0.0,104464.78089256986,86920.19831754567,1,0.0,100.0
2226,99873.79597962434,0.0,-998737.9597962433,0.0,10.0,0.0,-0.0,0.1,0.126839762,12.6839762,0.0,0.0,100.0,1.0,0.11,-11.0,-32117.53133198952,32117.53133198952,0.0,-32117.53133198952,32117.53133198952,0.0,-37227.36456443523,37227.36456443523,0.0,0.0,496.2289835430784,496.2289835430784,0.0,0.0,992.4022652468536,992.4022652468536,0.0,-998748.9597962433,-998748.9597962433,101462.42722841426,101462.42722841428,101362.42722841426,0.0,100.0,0.0,0.0,101462.42722841428,99973.79597962435,1,0.0,100.0
2227,94521.7726357202,0.0,-945217.726357202,0.0,10.0,0.0,-0.0,0.1,0.12285828,12.285828,0.0,0.0,100.0,1.0,0.11,-11.0,-30815.292782754623,30815.292782754623,0.0,-30815.292782754623,30815.292782754623,0.0,-32991.187070210966,32991.187070210966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-945228.726357202,-945228.726357202,94621.7726357202,94621.7726357202,94521.7726357202,0.0,100.0,0.0,0.0,94621.7726357202,94621.7726357202,1,0.0,100.0
2228,55860.69457831595,0.0,-558606.9457831596,0.0,10.0,0.0,-0.0,0.1,0.128711551,12.871155100000001,0.0,0.0,100.0,1.0,0.11,-11.0,-12093.171351351515,12093.171351351515,0.0,-12093.171351351515,12093.171351351515,0.0,-31774.351875612923,31774.351875612923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-558617.9457831596,-558617.9457831596,55960.69457831595,55960.69457831595,55860.69457831595,0.0,100.0,0.0,0.0,55960.69457831595,55960.69457831595,1,0.0,100.0
2229,53458.50570065249,0.0,-534585.0570065249,0.0,10.0,0.0,-0.0,0.1,0.123879198,12.387919799999999,0.0,0.0,100.0,1.0,0.11,-11.0,-12064.178859280792,12064.178859280792,0.0,-12064.178859280792,12064.178859280792,0.0,-29430.1479820909,29430.1479820909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-534596.0570065249,-534596.0570065249,53558.50570065249,53558.50570065249,53458.50570065249,0.0,100.0,0.0,0.0,53558.50570065249,53558.50570065249,1,0.0,100.0
2230,53705.27100503408,0.0,-537052.7100503409,0.0,10.0,0.0,-0.0,0.1,0.131555459,13.155545900000002,0.0,0.0,100.0,1.0,0.11,-11.0,-12219.681380040982,12219.681380040982,0.0,-12219.681380040982,12219.681380040982,0.0,-29365.90824495212,29365.90824495212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-537063.7100503409,-537063.7100503409,53805.27100503408,53805.27100503408,53705.27100503408,0.0,100.0,0.0,0.0,53805.27100503408,53805.27100503408,1,0.0,100.0
2231,52880.41420748671,0.0,-528804.1420748672,0.0,10.0,0.0,-0.0,0.1,0.142036335,14.203633500000002,0.0,0.0,100.0,1.0,0.11,-11.0,-12060.681891647053,12060.681891647053,0.0,-12060.681891647053,12060.681891647053,0.0,-28859.050424192603,28859.050424192603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-528815.1420748672,-528815.1420748672,52980.41420748671,52980.41420748671,52880.41420748671,0.0,100.0,0.0,0.0,52980.41420748671,52980.41420748671,1,0.0,100.0
2232,52884.208001501494,0.0,-528842.080015015,0.0,10.0,0.0,-0.0,0.1,0.150523493,15.052349300000001,0.0,0.0,100.0,1.0,0.08,-8.0,-12059.204895511786,12059.204895511786,0.0,-12059.204895511786,12059.204895511786,0.0,-28865.79821047792,28865.79821047792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-528850.080015015,-528850.080015015,52984.208001501494,52984.208001501494,52884.208001501494,0.0,100.0,0.0,0.0,52984.208001501494,52984.208001501494,1,0.0,100.0
2233,52843.02517011552,0.0,-528430.2517011552,0.0,10.0,0.0,-0.0,0.1,0.188806001,18.8806001,0.0,0.0,100.0,1.0,0.08,-8.0,-12056.135454071658,12056.135454071658,0.0,-12056.135454071658,12056.135454071658,0.0,-28830.7542619722,28830.7542619722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-528438.2517011552,-528438.2517011552,52943.02517011552,52943.02517011552,52843.02517011552,0.0,100.0,0.0,0.0,52943.02517011552,52943.02517011552,1,0.0,100.0
2234,52776.85346671735,0.0,-527768.5346671735,0.0,10.0,0.0,-0.0,0.1,0.217054778,21.7054778,0.0,0.0,100.0,1.0,0.08,-8.0,-12053.029104955487,12053.029104955487,0.0,-12053.029104955487,12053.029104955487,0.0,-28770.795256806377,28770.795256806377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-527776.5346671735,-527776.5346671735,52876.85346671735,52876.85346671735,52776.85346671735,0.0,100.0,0.0,0.0,52876.85346671735,52876.85346671735,1,0.0,100.0
2235,56484.03408315866,0.0,-564840.3408315866,0.0,10.0,0.0,-0.0,0.1,0.228378551,22.837855100000002,0.0,0.0,100.0,1.0,0.08,-8.0,-12291.341680962005,12291.341680962005,0.0,-12291.341680962005,12291.341680962005,0.0,-32001.35072123465,32001.35072123465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-564848.3408315866,-564848.3408315866,56584.03408315866,56584.03408315866,56484.03408315866,0.0,100.0,0.0,0.0,56584.03408315866,56584.03408315866,1,0.0,100.0
2236,56394.87792156948,0.0,-563948.7792156949,0.0,10.0,0.0,-0.0,0.1,0.224669181,22.4669181,0.0,0.0,100.0,1.0,0.08,-8.0,-12255.763710562527,12255.763710562527,0.0,-12255.763710562527,12255.763710562527,0.0,-31983.350500444427,31983.350500444427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-563956.7792156949,-563956.7792156949,56494.87792156948,56494.87792156948,56394.87792156948,0.0,100.0,0.0,0.0,56494.87792156948,56494.87792156948,1,0.0,100.0
2237,68019.84705548146,0.0,-680198.4705548146,0.0,10.0,0.0,-0.0,0.1,0.222339537,22.2339537,0.0,0.0,100.0,1.0,0.11,-11.0,-14065.708665549686,14065.708665549686,0.0,-14065.708665549686,14065.708665549686,0.0,-39988.42972438208,39988.42972438208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-680209.4705548146,-680209.4705548146,68119.84705548146,68119.84705548146,68019.84705548146,0.0,100.0,0.0,0.0,68119.84705548146,68119.84705548146,1,0.0,100.0
2238,86655.88781880676,0.0,-866558.8781880676,0.0,10.0,0.0,-0.0,0.1,0.21692243,21.692243,0.0,0.0,100.0,1.0,0.11,-11.0,-26694.692991813656,26694.692991813656,0.0,-26694.692991813656,26694.692991813656,0.0,-43999.58218367896,43999.58218367896,0.0,0.0,3544.4927395934174,3544.4927395934174,0.0,0.0,7088.587608906098,7088.587608906098,0.0,-866569.8781880676,-866569.8781880676,97388.96816730627,97388.96816730627,97288.96816730627,0.0,100.0,0.0,0.0,97388.96816730627,86755.88781880676,1,0.0,100.0
2239,100418.32324595706,0.0,-1004183.2324595705,0.0,10.0,0.0,-0.0,0.1,0.210306298,21.0306298,0.0,0.0,100.0,1.0,0.11,-11.0,-37043.11408270684,37043.11408270684,0.0,-37043.11408270684,37043.11408270684,0.0,-45571.63970784251,45571.63970784251,0.0,0.0,6380.086931268151,6380.086931268151,0.0,0.0,12759.457696030977,12759.457696030977,0.0,-1004194.2324595705,-1004194.2324595705,119657.86787325618,119657.86787325618,119557.86787325618,0.0,100.0,0.0,0.0,119657.86787325618,100518.32324595706,1,0.0,100.0
2240,99439.71873210174,0.0,-994397.1873210174,0.0,10.0,0.0,-0.0,0.1,0.209842131,20.984213099999998,0.0,0.0,100.0,1.0,0.11,-11.0,-39378.51567363589,39378.51567363589,0.0,-39378.51567363589,39378.51567363589,0.0,-46833.73423865376,46833.73423865376,0.0,0.0,8684.007212003873,8684.007212003873,0.0,0.0,17367.039641819938,17367.039641819938,0.0,-994408.1873210174,-994408.1873210174,125590.76558592555,125590.76558592555,125490.76558592555,0.0,100.0,0.0,0.0,125590.76558592555,99539.71873210173,1,0.0,100.0
2241,98932.37117978034,0.0,-989323.7117978034,0.0,10.0,0.0,-0.0,0.1,0.206806712,20.6806712,0.0,0.0,100.0,1.0,0.11,-11.0,-42399.089504430456,42399.089504430456,0.0,-42399.089504430456,42399.089504430456,0.0,-46984.07964429795,46984.07964429795,0.0,0.0,10917.037637947726,10917.037637947726,0.0,0.0,21832.849835430778,21832.849835430778,0.0,-989334.7117978034,-989334.7117978034,131782.25865315885,131782.25865315885,131682.25865315885,0.0,100.0,0.0,0.0,131782.25865315885,99032.37117978034,1,0.0,100.0
2242,93081.32000175353,0.0,-930813.2000175352,0.0,10.0,0.0,-0.0,0.1,0.207645876,20.764587600000002,0.0,0.0,100.0,1.0,0.11,-11.0,-45549.154259003146,45549.154259003146,0.0,-45549.154259003146,45549.154259003146,0.0,-46635.618143960186,46635.618143960186,0.0,0.0,14851.424578896418,14851.424578896418,0.0,0.0,29701.182081316547,29701.182081316547,0.0,-930824.2000175352,-930824.2000175352,137733.92666196648,137733.92666196648,137633.92666196648,0.0,100.0,0.0,0.0,137733.92666196648,93181.32000175351,1,0.0,100.0
2243,78171.31232654362,0.0,-781713.1232654362,0.0,10.0,0.0,-0.0,0.1,0.203560887,20.3560887,0.0,0.0,100.0,1.0,0.11,-11.0,-48248.97119601875,48248.97119601875,0.0,-48248.97119601875,48248.97119601875,0.0,-44721.20559762325,44721.20559762325,0.0,0.0,20983.39701839303,20983.39701839303,0.0,0.0,41964.4386447241,41964.4386447241,0.0,-781724.1232654362,-781724.1232654362,141219.14798966073,141219.14798966073,141119.14798966073,0.0,100.0,0.0,0.0,141219.14798966073,78271.31232654362,1,0.0,100.0
2244,81093.50979935458,0.0,-810935.0979935458,0.0,10.0,0.0,-0.0,0.1,0.218104971,21.8104971,0.0,0.0,100.0,1.0,0.11,-11.0,-49755.44452047456,49755.44452047456,0.0,-49755.44452047456,49755.44452047456,0.0,-45800.09525985754,45800.09525985754,0.0,0.0,21373.291219748306,21373.291219748306,0.0,0.0,42744.183281703765,42744.183281703765,0.0,-810946.0979935458,-810946.0979935458,145310.98430080665,145310.98430080665,145210.98430080665,0.0,100.0,0.0,0.0,145310.98430080665,81193.50979935458,1,0.0,100.0
2245,83120.49261687737,0.0,-831204.9261687737,0.0,10.0,0.0,-0.0,0.1,0.232205773,23.220577300000002,0.0,0.0,100.0,1.0,0.11,-11.0,-52337.16508526301,52337.16508526301,0.0,-52337.16508526301,52337.16508526301,0.0,-45959.891855838265,45959.891855838265,0.0,0.0,22472.083969022264,22472.083969022264,0.0,0.0,44941.64544046466,44941.64544046466,0.0,-831215.9261687737,-831215.9261687737,150634.2220263643,150634.2220263643,150534.2220263643,0.0,100.0,0.0,0.0,150634.2220263643,83220.49261687737,0,0.0,100.0
2246,90572.87100743913,0.0,-905728.7100743912,0.0,10.0,0.0,-0.0,0.1,0.23513942,23.513942,0.0,0.0,100.0,1.0,0.08,-8.0,-53682.80447850771,53682.80447850771,0.0,-53682.80447850771,53682.80447850771,0.0,-46042.43610657084,46042.43610657084,0.0,0.0,20912.507163601163,20912.507163601163,0.0,0.0,41822.66689254597,41822.66689254597,0.0,-905736.7100743912,-905736.7100743912,153408.04506358627,153408.04506358627,153308.04506358627,0.0,100.0,0.0,0.0,153408.04506358627,90672.87100743913,1,0.0,100.0
2247,94830.4700231821,0.0,-948304.700231821,0.0,10.0,0.0,-0.0,0.1,0.217113799,21.7113799,0.0,0.0,100.0,1.0,0.08,-8.0,-51258.73464455006,51258.73464455006,0.0,-51258.73464455006,51258.73464455006,0.0,-46429.04890445951,46429.04890445951,0.0,0.0,18006.02311713456,18006.02311713456,0.0,0.0,36010.02505324297,36010.02505324297,0.0,-948312.700231821,-948312.700231821,148946.51819355963,148946.51819355963,148846.51819355963,0.0,100.0,0.0,0.0,148946.51819355963,94930.4700231821,1,0.0,100.0
2248,89569.39915128157,0.0,-895693.9915128157,0.0,10.0,0.0,-0.0,0.1,0.2003013119999999,20.03013119999999,0.0,0.0,100.0,1.0,0.08,-8.0,-39010.73902466231,39010.73902466231,0.0,-39010.73902466231,39010.73902466231,0.0,-46843.41705549035,46843.41705549035,0.0,0.0,11732.27096805421,11732.27096805421,0.0,0.0,23463.22498547918,23463.22498547918,0.0,-895701.9915128157,-895701.9915128157,124864.89510481496,124864.89510481496,124764.89510481496,0.0,100.0,0.0,0.0,124864.89510481496,89669.39915128157,1,0.0,100.0
